"o3","co","so2","no2","pm25_frm","pressure","temperature","wind","year","yield_per_col"
0.025618933780948396,0.8848935736434108,5.0812541797229525,22.226057923028787,18.189644012944985,993.126620623776,67.78854024,96.2949494744357,1998.0,71.0
0.03137707677008108,0.7621160062999027,1.8049854869264068,16.71497497450086,17.98548429664819,986.167326152984,59.75100902124446,98.79445224244292,1999.0,60.0
0.03251437770758123,0.8284926239640882,2.2015117861557476,13.644303461072111,7.515871559633028,802.1189518855967,49.9584318233627,101.84099301760916,1999.0,76.0
0.042700886111111114,1.360130466972477,2.9975734851936218,19.718899885714286,9.321034482758627,933.5620617096774,45.69126913227513,128.9715088347032,1999.0,48.0
0.026711210800807534,0.9130386488717664,5.488539800473373,22.567693226746016,16.724550035997126,993.2353038303344,65.78021655944057,96.80721427278064,1999.0,66.0
0.03822687252412395,0.8037670884293886,6.24948764716636,16.16278551748252,15.665100671140944,993.68570358928,54.563864126535904,109.4885907917261,1999.0,81.0
0.03860567179061072,0.5320750897371085,6.192163549382713,13.313340529914528,16.113514627111662,991.422714378049,59.279515379528796,87.53411202808988,1999.0,50.0
0.028754301419322708,0.7440335415525114,3.7577847554945056,10.906105961480927,14.354891544931386,1012.8980430492111,69.46662407620818,78.03684942273782,1999.0,114.0
0.037505576548089586,0.4287669284936479,4.850314840168542,23.736455,13.850896057347667,989.2213106933922,50.744978980280905,98.5329928871663,1999.0,85.0
0.026276392757660166,0.8798052722448977,3.23580469441402,1.227630765326302,9.19987244897959,861.3954417434405,47.55941214000899,84.87837005278593,1999.0,70.0
0.029464820097739763,0.8068700849369612,4.971644771498418,29.01067344915559,12.256236635780471,985.4424826254354,49.77288188815482,102.82122747549559,1999.0,70.0
0.03936659744510133,0.8112478970183488,5.207798323059028,17.684711793248947,15.811586794462192,991.1385185849056,60.659084279716154,89.01361173730298,1999.0,46.0
0.04012805006199628,0.7877641781198458,5.494305575170434,15.28921454651666,17.000630346690684,879.2411118650139,55.98040434003496,99.09955786162688,1999.0,51.0
0.030837365345281004,0.7077977551216384,2.6457083282472595,14.046628635687323,12.140397672162951,966.441375539629,70.25586738817015,87.84412217324261,1999.0,81.0
0.03594606967363401,0.5991516082423044,5.051246406839248,15.519400461330125,14.332741709481551,881.3616121291662,52.26552246388889,116.96579636088153,1999.0,35.0
0.029462401283842213,0.6689359300866641,1.831556411153539,15.488112140496357,16.046824087440694,880.4155333076575,60.58834588335135,98.60135388569563,2000.0,70.0
0.031634519811127075,0.7227430275529529,2.211411257653061,14.765189752318287,8.320559930008747,801.6751705820479,49.77271392794636,101.23006292183538,2000.0,60.0
0.042071505617977525,1.1448811939890708,3.2609840346820813,18.3311562824074,9.94030888030888,929.888097233566,49.92393692686357,128.63886243613138,2000.0,47.0
0.02478226561311586,0.770552536847916,4.731909282671271,21.684162091772162,16.010115606936406,991.9878369135802,65.92621197278912,98.2598110285275,2000.0,61.0
0.034769659571428566,0.7532277169957414,6.255780691860464,15.14947195213849,15.838024544734768,995.9338345706246,53.13337527211356,108.96227462371888,2000.0,65.0
0.03343126401985111,0.6214518884910483,0.7802437658730159,9.119611749427916,11.299137931034483,981.63489535873,54.41980072635135,88.41615441581632,2000.0,68.0
0.03289583113104619,0.31226400721572517,5.684059785580961,12.998511078693625,16.335627836611188,992.2063303679529,54.84977123712857,92.54009267355372,2000.0,48.0
0.029339215766143525,0.7150835992714024,3.401603788251366,10.67440082132963,13.659067017082783,1013.4886349697804,67.39797092890996,81.68213329761905,2000.0,94.0
0.03259196166484118,0.3367665904587156,4.259769085243976,13.367228733783787,13.982403680276025,990.210545288426,49.17048260503216,97.61314916198553,2000.0,75.0
0.02374181643835616,0.8265390116019632,3.7972936939495794,2.1101751833333333,11.242272449602934,863.6155693181818,45.312988321723736,86.48783573087434,2000.0,88.0
0.033763439512961506,0.6547794285529883,0.19737081194690262,11.093996310270727,7.518277680140598,791.7454872686568,45.580118,92.00251761358575,2000.0,35.0
0.026236856038838793,0.7820408772883819,4.835541398836854,29.744709427567347,12.830554994954595,985.4752848776023,47.759393097067836,99.39427480530702,2000.0,80.0
0.037437713604807805,0.7132890704895105,4.296066800988003,18.009391351301122,15.637255274662605,990.1996032977098,57.675909169559404,87.00051487440382,2000.0,49.0
0.0366764461938664,0.7071486899794298,5.340908857791396,14.257928689267596,16.66275568181817,894.0326271373136,52.40545732988047,101.35267060759493,2000.0,61.0
0.029153844942074028,0.6147085996441282,2.343512891516518,11.675370388396612,11.453660446300413,956.9405318005616,69.59111059135,84.09416804779363,2000.0,79.0
0.042905394059405945,1.110010556039604,2.9977065290055247,23.543874103616126,10.09042553191489,812.5332721010102,52.492461758841074,100.77026112581169,2000.0,41.0
0.03141399234554403,0.5450296692833628,5.3326318391330885,14.488990173258568,14.633309404163672,941.9204660140646,45.16001941942605,119.38152024447513,2000.0,42.0
0.030715854443666847,0.630740764893548,1.7602715406273148,14.97282865890689,16.373491358024676,862.0905647410215,60.49163133576362,98.78051727026346,2001.0,61.0
0.03011490503956683,0.7009368742056076,2.5550951950934584,16.36364159469556,8.967265725288826,803.2076090341228,50.71873851735391,99.7050703256703,2001.0,55.0
0.01873763559322034,0.5270031180507893,4.110801651826484,3.9653277558945943,4.401035196687371,879.303919329341,59.41263936987705,30.482476343045114,2001.0,87.0
0.036748485451761105,1.1406044773358002,11.93815660382916,20.19281529032258,9.193458393458394,933.4104799391428,47.351413171489355,128.3405976520548,2001.0,46.0
0.026643932445290185,0.7984638909981631,4.369308205377907,23.4063468341787,15.745575435203103,994.5708175055681,66.94161576391983,100.44884277712542,2001.0,76.0
0.036402393870449676,0.6657457858328722,5.992904227053138,13.356093090909086,15.678370531663948,995.0666015064035,54.679281847425216,109.79169040599771,2001.0,76.0
0.032731997670083876,0.37281591213389137,0.7499738572549021,9.075440988292687,11.356071428571433,980.8655411663498,57.974459600569254,94.79734129744618,2001.0,51.0
0.03305709473805679,0.37850985323826497,4.33474375322812,11.935772726245652,15.830891158858758,992.2543016904111,57.46902529656038,91.96236301780822,2001.0,78.0
0.026317101603638093,0.7973008972222222,3.097762289861751,10.323892437891812,12.462852512155589,1013.2103660027938,67.63450176944707,78.63641270511629,2001.0,106.0
0.036712554886394744,0.30054550160642574,3.520735050332053,18.271034429054048,14.066253478370855,985.3296659541417,50.560866265189205,102.65493290823373,2001.0,60.0
0.03420866305443547,0.6067450554023566,0.6701247624356778,10.147063329000806,7.960611510791368,805.3721934863011,47.75078023765996,85.34327088401825,2001.0,50.0
0.02907716206652513,0.6892306589701299,5.040976549128239,29.006849360724235,12.928323051037564,985.7649582689014,49.8317437152403,100.10811241597382,2001.0,70.0
0.03732921060515277,0.6868922954545454,3.306356729377714,16.779088604584516,14.133265116279071,992.4195662769952,59.8008565769449,90.34527516844348,2001.0,44.0
0.03619953654786862,0.7014179908386187,4.87093662575479,14.674097107671606,15.065122265122255,879.7427420164835,53.387704764150946,101.12424323291435,2001.0,59.0
0.028849812435106554,0.5690653239638608,1.958645150667629,11.695877884428448,10.804459986241698,964.9407557062567,68.29182868881804,82.88032853079301,2001.0,79.0
0.04285565328628143,0.9366855435999999,3.220734186464089,24.123461304536985,11.421682411156095,811.0859271519338,51.464203935685426,106.33053066758491,2001.0,38.0
0.03460313978892798,0.5398624533943964,4.148822988906009,14.721710727805691,13.973467192542127,954.7889267026283,47.82257498022599,120.18472954761904,2001.0,52.0
0.03217676460384499,0.5860279563105274,1.539528545033166,14.50839891021069,16.658050486905598,851.0248852724488,60.12021914981941,98.50448702724756,2002.0,50.0
0.019413227272727273,0.5144937395411606,5.5418513756345185,4.56823412,4.238186462324394,879.1760828794522,59.64833967488584,34.54124650365297,2002.0,136.0
0.040004735528942126,0.7717682872687704,4.54648338305709,9.45200109329446,8.619031531531535,933.302352592609,48.697198222775796,119.13020516699801,2002.0,57.0
0.02729133115126123,0.7770029546008533,3.7096181527522933,22.86336965647561,14.926759259259258,995.4130316195464,64.71460594645943,99.11634649720745,2002.0,80.0
0.03919527740614339,0.688799820770519,5.524789499297014,14.027275677627717,15.164514939136849,996.0154253230954,54.66887632521594,107.07847369478527,2002.0,62.0
0.029545536300777876,0.46800624615384606,1.236164037257824,8.233576854912759,11.384471603163194,974.5809632536518,56.927777550458714,93.54379485365855,2002.0,52.0
0.03302262869932852,0.3846797734335841,3.352992513816746,10.99380914036202,14.961532873229212,992.2175993945204,58.51565640829312,87.70414388904109,2002.0,54.0
0.025358782388419793,0.6415889262135922,3.4007990611961056,9.38558437881635,11.022408874801904,1013.5436163534245,68.87022181593407,76.53275843824338,2002.0,124.0
0.03756396511031297,0.36483818731343287,2.784669758336456,19.34767234428571,13.597487046632123,972.1228131877954,49.36188046470961,100.91390099461384,2002.0,77.0
0.03456706602536074,0.5519892601351352,3.3532031521987897,11.572771827875297,13.762494341330923,999.2597646657537,51.2839429898539,95.94858892278306,2002.0,50.0
0.024451714836223506,0.6676778568376068,3.0791155958677687,3.932467158597663,7.924437869822488,896.365278596685,45.01266887768833,85.25015883087248,2002.0,63.0
0.034198125948592395,0.6102513203392154,0.3038119691780822,11.145867335818584,8.829239766081871,807.7846702978723,46.36245498221093,92.96308418401016,2002.0,62.0
0.03053932766089109,0.6063764003639668,4.4845208738148585,27.58622783091084,12.433895414929896,987.8189151220379,50.89103188831295,102.96760807971204,2002.0,98.0
0.038380124164180664,0.6728409826321885,3.6856235316214923,14.712056649295777,13.4043345323741,992.0218193972224,59.467418845697324,82.87849148961425,2002.0,42.0
0.03571995436199938,0.634745169672433,4.869148938031257,15.543762455231938,13.883182076006804,879.5830713846152,54.41013178174606,99.40974160773483,2002.0,61.0
0.02869743380330124,0.4958360780080597,1.2545596547619047,10.718850081542255,10.932809832707408,969.1224436091743,68.27675793521017,84.06359605157314,2002.0,67.0
0.04324218792555606,0.9369460087649403,2.9268263620025676,24.33478625994696,11.625746120175096,810.813970489011,50.98141900954064,102.37551704925374,2002.0,59.0
0.03700836148148147,0.48022416420274544,3.962812551881413,14.581944593373489,13.285381498987173,953.92982437037,49.22965056231002,100.01001189402986,2002.0,38.0
0.03157746422045062,0.5449370395345224,1.2892469810970473,13.821317448311161,14.30780600461893,839.2537350396711,60.773795762601424,99.42465451904155,2003.0,67.0
0.02271121751412429,0.6214951085910653,7.5097094007803795,4.41689923076923,4.464736297828336,882.3581050164387,60.248506340679526,39.2409237543379,2003.0,114.0
0.037319973,0.876571589002796,7.248271364383562,7.5468065589041124,7.348457847840987,931.9735942193923,49.73746905014969,112.00858810679253,2003.0,46.0
0.026767196529713204,0.6798663415892673,3.5349184536657985,24.163574587044515,14.427451531329025,994.957801536896,60.854168033368076,98.42379313379502,2003.0,60.0
0.03624518854194233,0.6820412810492508,5.5336371512031,14.252965626823793,14.689775668679893,996.120948932857,52.76386621796984,98.09106771705963,2003.0,56.0
0.030060337353549266,0.31227906826434276,1.3136030868562645,8.74628846796657,11.356914119359534,969.157654880605,57.69745990087891,91.2898904173333,2003.0,57.0
0.031999837481146313,0.5073428995391706,3.3373656490481522,10.332525469047624,14.209311740890692,990.1344083442619,56.590765896196366,92.76322066575341,2003.0,48.0
0.026803916122794293,0.804006248843663,3.3383113876146786,9.844406867924539,11.76913776646516,1011.5783505778612,67.16316371388366,81.7335104898345,2003.0,90.0
0.03578813400540939,0.3164046340782125,2.810325373097345,19.69578389337175,13.426465225319093,967.1653326839589,47.973140977257636,99.63419134269955,2003.0,74.0
0.03449905587181108,0.5540584247281052,3.2633353952331947,11.682716286058334,13.153981481481475,998.0981933917809,49.56384624696672,95.51482448431791,2003.0,53.0
0.026389014792899408,0.6767979964804226,2.8448797323363673,3.0997793631105397,10.150920245398773,895.7239849835619,46.97978140872301,92.9507260138539,2003.0,66.0
0.03425889894070377,0.6182693004429511,0.4209316651982378,11.156426808253292,8.105815279361458,808.6749378438353,48.93850560768176,95.88415711911357,2003.0,64.0
