0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
5.172998635903003,3.5072455545774646,1.8923310700389107,3.5520307499999997,1.3773835651594206,2.905857911552795,8.41657053923618,10.384793798668886,4.002929986988848,7.227595085075351,15.735132571969698,8.830662507246375,6.287734073286563,10.037521485108902,6.9711054028565425,2.6958597138849925,7.666030055330399,3.4200682084675567,5.73176871489665,8.167339771412681,8.827885845882033,7.396282315834767,3.0050966106799706,6.441811416193182,5.609955868094217,5.163245197483198,1.3424755479452057,,6.762885531645568,8.313333458217272,6.247315594318545,11.887578408611109,3.7672591561257667,2.0227874028497412,11.212648137743948,11.33697063112392,5.427505384180792,12.46851070110672,10.319032420569332,1.85634114453584,,7.548185950132286,4.595544046486944,14.610196631502893,8.226810814871017,7.050482950431634,6.718584022292995,16.73610253234224,5.539753512261013,
5.016101616087111,5.40612966927593,1.952806723796034,3.847314529017857,1.2604941681992337,3.1391202447510493,8.063155083155651,11.596240248829954,3.544915104048479,5.94987968053904,6.041838545714285,,6.938545622614132,9.82836289791161,6.136830646579154,3.327282758974359,8.453517945722973,4.858891846901017,6.312310258568738,8.428083072445821,8.368272321556137,6.537158764802901,3.0510014455122407,5.809143817343173,5.908733453767123,4.744252902455947,1.565505956043956,,5.850376660130719,8.003717997455471,5.47974265234002,10.701217498377032,3.8869760747787607,1.5838070269743252,11.83339698519499,8.013540283073931,5.957833467787116,11.204410435590717,10.103072917279412,2.0923661538461538,,6.683028389451167,4.6555084847319055,12.330580612994352,8.6757395417256,6.55174353948095,6.51966058010157,15.956722597108737,4.938102358628442,
4.855555523352795,9.933869379213485,2.449074034406215,6.997175899393938,0.9982174115362579,3.752614009117551,6.934397905780075,11.677144240377634,3.735855933409162,5.406748460970465,6.234839884068278,,5.971284809756096,9.709832398926563,5.671603087534273,2.9486482669404523,7.299155118588746,4.818449250996017,5.982196811185578,7.7197243616751265,7.814026642255478,5.0746122358997345,2.372642228723405,5.7981491587462095,5.293259126179731,6.746604243027889,2.098043611888112,,5.931260993424516,7.010015973164956,5.217504128397376,7.892771217399726,3.1556702863039403,1.5088578979755776,9.57750790331605,7.977890012841092,6.411357204419889,10.606548618103778,10.148276107734805,1.9840284040114615,,6.637829020530609,5.078626079923427,12.73177948401163,5.722125102209944,5.923760383867275,6.663646640821918,13.96206297335803,4.118330744837243,
6.368856275132275,10.410960671096344,3.6368618608414236,7.521359410958904,0.8685442646385579,3.5962923039675103,6.368546520868112,12.01420417814371,3.749280841509821,4.297085204535908,5.828241823885111,,6.099470918625679,10.240358069385776,5.02574834710409,3.5534693968705553,7.893121648348205,4.8155149669161075,6.65559911616411,7.5740197428833795,7.371428971133134,5.3564199556262295,3.120939040594626,4.55060592032967,6.2612903052307685,6.258270460565381,1.980779517808219,,5.644924060841598,6.221492811616956,4.142649276117279,7.212260006025165,3.4090866042668257,1.5806128632067653,9.702376339314844,3.1977567198211627,6.1499632972222225,10.547647313351154,8.83922534377968,1.7418555368234245,,6.5033174486557535,4.510583249763033,8.740071451002224,5.857102460689656,6.447948843344711,5.508481307287338,15.397801243058938,3.483186462190572,
6.295497658815611,,1.364190939490446,4.223217215659342,1.4638757440098653,4.094850299770417,6.674379562240663,10.896347890684412,3.570499857071714,3.819420709981852,4.557548518337408,0.7524769677419355,6.485102428795697,9.064769709511262,5.51650712196153,3.3615144190268693,7.730192345724259,4.649843881889764,6.241507147684242,8.982239887546468,6.876438696991577,5.310250203021557,1.9744281553162861,2.6050200240295744,6.3130122070552135,6.651436267166824,2.7505733813559323,,5.220028522444566,6.541897948697712,3.6296469210754547,7.192863646028441,4.087071029341317,1.6850831368106027,8.915606482897742,3.5810638272859214,4.537251348571429,11.043440382091102,8.091184971949508,1.4461001444644466,,5.804520570802918,3.8616717184535094,5.147092959107806,7.901165190068493,6.077561474698794,5.976499972590627,14.864455908259181,3.6569713573534224,10.300416653846154
5.088057745454545,,2.269443356164383,3.6319468563535913,1.6557229887012166,3.3754538738800823,5.238275947380515,11.032277799231508,2.9641507249874817,3.229484539921466,7.7168154223454835,0.4753313726027397,5.78153213253655,7.194104204767959,4.7293286744651075,3.228530927835051,5.92772013223589,3.9848945148868586,5.338287283154122,5.524995046253468,5.60332554853964,4.496925872810092,1.7856411599013233,2.389462887859129,4.964059340136056,6.430893321327013,2.9144425354107653,,4.071812469246539,5.005421988235294,3.578931557240098,5.329916423941795,4.084376385536033,1.6121580251174188,6.415503648682671,4.61726776,3.8088858232044194,8.435420080904496,5.4892140205761315,0.8065699331131297,,5.221209031569586,3.628249517206882,2.7468989185185184,3.544846522821577,5.128472264008619,5.643822436369957,9.677047646548612,3.543092967441861,39.390632009153315
4.316205864445722,,2.601234129760226,3.7668549644808746,1.4333672109627706,2.908079864430147,4.664309248681234,9.803873408224675,3.0658904656190575,3.7281261331983804,6.256643469057664,0.36596441530054646,5.606166489265778,7.035652570788331,4.338141366917888,3.638189896131805,6.198485506679389,4.044678301425662,4.839132930185632,5.495315078740157,5.560931251693158,4.571607865388192,1.9802153619695106,2.5165163466204508,5.489057428617413,4.874132612689395,3.316205224783862,,4.3413173543206725,5.444830266587677,3.247273359034727,5.359247469843749,4.148438260999255,2.0190009847219756,6.690578521766507,3.683122491195552,,8.425654956154512,6.966908068055555,1.3545102589690727,,5.612258847892305,3.7664923417721514,1.910763214678899,3.831770833791209,5.544703575120604,4.983443983240224,9.666235841381782,3.4849099499527854,
4.298358455624355,,3.3749170239605353,3.6049633082191783,1.3549863802913782,2.3865946616076443,4.670953656155103,7.823945987654321,3.092570352563449,3.4249752229953616,4.582708813146232,1.159498888888889,5.398024698557746,6.559658831298906,4.354638063066328,3.775360489451477,6.2505221603717604,4.034771880610829,3.9718536735096723,6.784856184304401,5.68577081966698,4.363877317107095,2.2390080811368334,1.9997622380403461,4.581042710197972,3.795418197627994,3.0723361401098908,,4.31860822227861,5.27512462278481,3.7504447930513587,4.5606879263038556,5.8578317929336805,1.9231781602454827,6.696935000931618,4.876130204730229,,9.052501111323794,6.090886730606488,1.3211314537074148,,6.278429031220764,3.567372306504681,1.7520924086486487,4.367823006993006,5.844757087199163,4.503793831391114,10.255124403087096,3.406261350374614,
4.369342921191736,,3.7616271120543296,3.2957455047694753,1.575724781898525,2.7896727592083566,4.695624641205112,7.655333296918767,3.4325594622545,2.957021929366107,3.9847959214992934,2.547384028017242,5.0812541797229525,6.494354071635778,3.471810018083184,2.8844700263157903,6.775024195339411,3.846127398058252,4.349361633942162,6.613865699438203,5.957165115233277,5.352392921298702,2.340692043946188,2.047260035074627,4.422664086230455,3.311561484668193,1.2162560196629213,0.4740590342465754,4.447540841532885,4.8927195475874266,3.565920703939395,4.501298516704804,5.478351837667906,1.9983122530294812,6.6622945420395325,6.870252684210526,,8.351013000567592,6.273920430136986,2.0385329212531746,,5.780740822236945,3.3158284255358126,2.30567650877193,3.497667298630137,5.3302766449007075,4.429158972536349,10.772851186315304,3.2531555078431365,
5.107941573251942,,3.014732169783096,3.539715391832229,1.8049854869264068,2.201511786155748,4.834613967844203,6.163168028064993,3.4300595752054672,3.285246643414033,3.1859408239942524,2.9975734851936213,5.488539800473373,6.249487647166361,3.570978995022896,2.115174505590062,6.192163549382714,3.7577847554945056,4.153677629179332,6.15389595890411,5.406830848484849,4.850314840168541,1.5931871459680162,2.2694006999147485,4.581571245378152,3.23580469441402,0.5241821956521738,0.3718044671232878,4.035788395715187,4.423230396146617,2.5462107530139106,4.971644771498418,5.207798323059029,1.6863265290202756,6.6106105119382,4.53973199754179,,7.893847489936302,5.616409881542701,2.1392380734838428,,5.494305575170434,2.6457083282472595,2.6114252646239553,3.0827186962209305,5.051246406839248,4.6457158745997855,11.216454631885084,3.6426630127214903,
