0,1,2,3,4,5,6,7,8
0.028846769826517973,1.1027682278010231,5.172998635903003,,,,,,
0.030029899999999995,2.0125329784871617,3.5072455545774646,4.623128164179104,,,27.401682666666662,69.18212224773413,
0.03143823132867135,1.3174478148079771,1.8923310700389107,20.132739883742055,,,61.82355902186098,93.80508852596473,
0.031126556016597504,,3.5520307499999997,9.465847826923078,,,,,
0.03041112515952761,1.116821894195814,1.3773835651594206,17.385831591750314,,,57.35688129811657,103.11900948633273,
0.029965676018343677,0.8076000645435243,2.905857911552795,13.155958487694306,,809.7574022171507,47.93216230220713,110.38342287189317,
0.03254327837051406,1.4978859892405063,8.41657053923618,23.8236820501894,,,53.31787626411422,,
0.03048045378151261,0.8829050061349693,10.384793798668886,28.095903035211265,,,,,
0.028751589901357552,0.9932329072003577,4.002929986988848,11.141667754765583,,,73.99115206962026,56.97541397784809,
0.030953564718162834,1.0764081005780344,7.227595085075351,21.152570435825105,,,,,
0.021596603375527424,0.644917016689847,15.735132571969698,,,,,,
0.02035072368421053,2.4665612628205125,8.830662507246375,,,,,,
0.025177177069706604,1.0290815144356953,6.287734073286563,21.503603151861714,,,,99.3657266127649,
0.03415591136447222,0.7863213046894805,10.037521485108902,12.069051719840472,,997.7285256815462,53.00254420510958,93.85283670000003,
0.021055476979742173,0.9323027191780825,6.9711054028565425,,,,,,
0.022795960629921258,0.8605612812715961,2.6958597138849925,,,,,,
0.02924444960649911,1.0682199751037342,7.666030055330399,14.772820537482321,,,60.952989135249375,91.88447067197451,
0.026283617979610752,0.5351242642725599,3.4200682084675567,16.421860512236766,,,,,
0.035335784946236556,0.13348115773809527,5.73176871489665,15.533377652519885,,,44.42268335580525,105.58509312833579,
0.029472407398897057,1.3477407968750006,8.167339771412681,30.808952331848555,,,,,
0.02943207007575757,1.1648173346262343,8.827885845882033,23.177785048981693,,979.6446162072369,52.66395711088294,,
0.03056505964634468,0.6599483477661334,7.396282315834767,11.515444472003926,,988.9427380833333,42.57340476318743,105.02291589225234,
0.027014566289140573,1.3332506569062408,3.0050966106799706,11.434767028228237,,,45.43115677701776,100.40916647126437,
0.03578332636363637,0.9498584820936639,6.441811416193182,,,,,,
0.025899387188208615,0.8377572602671943,5.609955868094217,11.998865420523142,,,54.969784475513435,100.47705583769421,
0.02711841597796143,1.4635927070805046,5.163245197483198,2.8854408422165827,,,44.73012675131554,,
0.0261509754601227,0.91150532,1.3424755479452057,,,,,,
0.02575278016673979,1.3504296466055044,,27.287344217917674,,,,,
0.02989929718875502,1.0364932127071822,6.762885531645568,21.98260871659919,,,39.706990277777784,,
0.025594029642058164,1.3299737953167468,8.313333458217272,27.24277032277316,,,,,
0.031435853552590765,0.9399198763406942,6.247315594318545,10.499765659911892,,,,,
0.025661478071643786,1.4033590185326712,11.887578408611109,32.02311143637419,,,,,
0.0380109266583229,1.363564514245586,3.7672591561257667,15.787240962406011,,,,,
0.032108363636363636,0.1462549791666667,2.0227874028497412,2.2801779274193548,,,43.76941305107398,,
0.02957137237762239,0.9557021497867808,11.212648137743948,22.323937286938975,,,53.434981534936995,110.63483559931505,
0.03226414818223653,0.758007640883978,11.33697063112392,11.401437904554259,,,42.46751415254237,,
0.024078185110663983,2.0797253507815348,5.427505384180792,19.060148230769226,,,49.58346470391286,110.19709633051869,
0.023768290289167025,1.0304684049482167,12.46851070110672,20.515483077935368,,,57.99654845327103,104.4933816135371,
0.029149093457943923,1.0176427142857143,10.319032420569332,24.208051555240797,,,,,
0.03268295522388059,0.9587374322289155,1.85634114453584,10.78959817791411,,,,77.7010622437878,
0.030350847761194028,,,,,,50.13051904657535,109.16231384714284,
0.03463114035449299,1.239278161355736,7.548185950132286,12.3975146813602,,,44.76065893023255,87.82222593442623,
0.026805097750865044,1.049813101267907,4.595544046486944,16.18993013085154,,,68.53836452249952,87.4365162685135,
0.02911280101608806,1.6154566519230769,14.610196631502893,21.197054489795917,,,55.378956824615386,96.57077275625005,
0.03577027338129496,0.9066834688172044,8.226810814871017,15.775324678260866,,,,,
0.03258916244725738,0.788857131251587,7.050482950431634,21.358094684051416,,972.2586513666668,52.494588351196164,93.3268696268499,
0.022204937954164335,2.0636175053313024,6.718584022292995,,,,,,
0.025915643696581194,0.7328778842592594,16.73610253234224,15.495758121845709,,,,,
0.033446452442159415,0.7288616881170019,5.539753512261013,16.90973009075195,,1009.5061312196827,50.36309586962962,,
0.023869929389904,0.9804067366465393,5.016101616087111,14.001458380821918,,,,,
0.02994094212218649,1.7360890682148036,5.40612966927593,3.1935330514285707,,,28.949144462395545,81.35725246935932,
0.030976211767971162,1.2688749194321534,1.952806723796034,19.006374276276272,,,63.33747010585854,95.83817510112995,
0.028345949293966628,0.20817307692307693,3.847314529017857,9.21012075550661,,,66.33449885447762,,
0.03160527754491018,1.1064907768088472,1.2604941681992337,17.446861299737183,,,56.495162053044226,97.34316215948681,
0.030940751604278078,0.8009486508450704,3.1391202447510493,16.36297240794857,,809.2458698872077,48.49372287798176,100.56494775748868,
0.03320209172354948,1.5440196291390726,8.063155083155651,24.458577042694493,,,54.11751013867131,,
0.03300271490845684,0.8962849305949009,11.596240248829954,26.90731498823529,,,,,
0.026383943590722533,0.9058364370278493,3.544915104048479,10.089228350444612,,,73.85183260188089,63.88764123684211,
0.027450331685886873,1.0041238660170524,5.94987968053904,19.942897891016194,,,,,
0.017621312621359225,0.7235573400549954,6.041838545714285,,,,60.799911366795364,51.3586025625,
,2.1850032570621467,,,,,,,
0.02641020284760063,1.0718987463991771,6.938545622614132,19.71740756733166,,,,96.80948263375507,
0.03781648106591866,0.7378916925436522,9.82836289791161,12.28252844863136,,998.3579713951217,54.21181346036188,90.95058057671233,
0.023306244485294114,0.8975864093500568,6.136830646579154,,,,,,
0.0250297217847769,0.6590424275256223,3.327282758974359,,,,,,
